box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time
1,116.0,,,,92.11%,83.59%,1,Obtuse,18:57:22.772409
1,116.0,,,,92.14%,81.75%,1,Obtuse,18:57:21.740366
1,116.0,,,,91.86%,81.45%,1,Obtuse,18:57:20.704384
1,117.0,,,,92.54%,82.80%,1,Obtuse,18:57:19.674715
1,116.0,,,,91.45%,78.81%,1,Obtuse,18:57:18.631115
1,116.0,,,,92.63%,86.62%,1,Obtuse,18:57:17.611585
1,117.0,,,,92.11%,86.71%,1,Obtuse,18:57:16.579827
1,118.0,,,,91.57%,82.53%,1,Obtuse,18:57:15.543484
1,116.0,,,,92.65%,84.61%,1,Obtuse,18:57:14.524526
1,116.0,,,,92.95%,81.45%,1,Obtuse,18:57:13.496580
1,116.0,,,,91.25%,83.08%,1,Obtuse,18:57:12.465705
1,116.0,,,,91.78%,83.21%,1,Obtuse,18:57:11.418667
1,116.0,,,,91.90%,84.18%,1,Obtuse,18:57:10.367641
1,116.0,,,,92.55%,84.16%,1,Obtuse,18:57:09.344195
1,116.0,,,,92.69%,85.61%,1,Obtuse,18:57:08.312100
1,116.0,,,,92.04%,83.47%,1,Obtuse,18:57:07.286024
1,116.0,,,,92.30%,83.05%,1,Obtuse,18:57:06.259640
1,116.0,,,,91.54%,83.38%,1,Obtuse,18:57:05.237541
1,116.0,,,,92.28%,85.28%,1,Obtuse,18:57:04.204403
1,116.0,,,,92.89%,86.33%,1,Obtuse,18:57:03.161472
1,116.0,,,,92.48%,86.55%,1,Obtuse,18:57:02.140405
1,116.0,,,,91.44%,86.78%,1,Obtuse,18:57:01.108411
1,116.0,,,,92.03%,86.49%,1,Obtuse,18:57:00.083256
1,118.0,,,,91.18%,79.99%,1,Obtuse,18:56:59.054158
1,116.0,,,,92.12%,84.34%,1,Obtuse,18:56:58.016404
1,116.0,,,,91.80%,80.75%,1,Obtuse,18:56:56.988050
1,116.0,,,,92.31%,85.11%,1,Obtuse,18:56:55.947606
1,118.0,,,,91.59%,84.53%,1,Obtuse,18:56:54.926995
1,116.0,,,,91.75%,80.18%,1,Obtuse,18:56:53.876414
1,116.0,,,,91.08%,82.72%,1,Obtuse,18:56:52.852409
1,116.0,Side,Left,Horizontal-Left,91.68%,79.49%,1,Obtuse,18:56:51.824618
1,116.0,,,,92.49%,80.47%,1,Obtuse,18:56:50.791170
1,116.0,Side,Left,Horizontal-Left,91.98%,84.45%,1,Obtuse,18:56:49.759398
1,116.0,,,,92.32%,83.75%,1,Obtuse,18:56:48.720424
