box_number,rotate_angle,arrow_position,arrow_direction,orientation_type,box_detect_confidence_top_cam,box_detect_confidence_side_cam,total_boxes,angle_type,data_write_time,arrow_position_encode,arrow_direction_encode,orientation_type_encode,angle_type_encode,angle_gt_1,box_number_gt_1,arrow_direction_gt_1,arrow_position_gt_1,orientation_type_gt_1,angle_type_gt_1,angle_gt_2,box_number_gt_2,arrow_direction_gt_2,arrow_position_gt_2,orientation_type_gt_2,angle_type_type_gt_2,angle_gt_3,box_number_gt_3,arrow_direction_gt_3,arrow_position_gt_3,orientation_type_gt_3,angle_type_type_gt_3
2,76.0,,,,88.91,,3,Acute,02:51:09.888261,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,81.0,Side,Right,Horizontal-Right,99.49,66.24,3,Acute,02:51:09.888261,2.0,2.0,1,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,120.0,,,,78.97,,3,Obtuse,02:51:08.812540,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,88.6,,3,Acute,02:51:08.812540,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,98.0,Top,Down,Vertical-Down,99.37,71.79,3,Right,02:51:08.812540,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,109.0,,,,82.1,,3,Obtuse,02:51:07.717933,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,92.72,,3,Acute,02:51:07.717933,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,84.0,Top,Down,Vertical-Down,99.52,57.77,3,Acute,02:51:07.717933,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,119.0,,,,77.62,,3,Obtuse,02:51:06.649999,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,93.83,,3,Acute,02:51:06.649999,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,82.0,Top,Down,Vertical-Down,99.25,71.95,3,Acute,02:51:06.649999,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,101.0,,,,82.6,,3,Obtuse,02:51:05.556287,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,75.0,,,,93.9,,3,Acute,02:51:05.556287,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,60.0,Top,Down,Vertical-Down,99.44,63.42,3,Acute,02:51:05.556287,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,103.0,,,,63.42,,3,Obtuse,02:51:04.478450,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,89.39,52.58,3,Acute,02:51:04.478450,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,83.0,Top,Down,Vertical-Down,99.49,67.69,3,Acute,02:51:04.478450,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,111.0,,,,87.07,,3,Obtuse,02:51:03.380226,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,93.69,,3,Acute,02:51:03.380226,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,93.0,Top,Down,Vertical-Down,99.27,81.09,3,Right,02:51:03.380226,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,108.0,,,,84.87,,3,Obtuse,02:51:02.319205,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,95.36,52.58,3,Acute,02:51:02.319205,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,97.0,Side,Right,Horizontal-Right,99.43,72.29,3,Right,02:51:02.319205,2.0,2.0,1,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,100.0,,,,84.84,,3,,02:51:01.259123,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,92.81,,3,Acute,02:51:01.259123,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,81.0,Top,Down,Vertical-Down,99.28,74.37,3,Acute,02:51:01.259123,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,114.0,,,,78.63,,3,Obtuse,02:51:00.070124,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,91.97,,3,Acute,02:51:00.070124,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,96.0,Top,Down,Vertical-Down,99.43,73.56,3,Right,02:51:00.070124,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,111.0,,,,79.0,,3,Obtuse,02:50:58.975297,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,93.69,,3,Acute,02:50:58.975297,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,97.0,Side,Right,Horizontal-Right,99.33,71.52,3,Right,02:50:58.975297,2.0,2.0,1,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,108.0,,,,81.69,,3,Obtuse,02:50:57.861494,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,95.72,,3,Acute,02:50:57.861494,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,91.0,Top,Down,Vertical-Down,99.44,71.89,3,Right,02:50:57.861494,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,88.41,,3,Acute,02:50:56.790683,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,108.0,Side,Right,Horizontal-Right,88.76,56.03,3,Obtuse,02:50:56.790683,2.0,2.0,1,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,101.0,Top,Down,Vertical-Down,99.49,70.32,3,Obtuse,02:50:56.790683,1.0,4.0,2,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,109.0,,,,82.81,,3,Obtuse,02:50:55.700703,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,91.41,,3,Acute,02:50:55.700703,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,96.0,Top,Down,Vertical-Down,99.5,70.87,3,Right,02:50:55.700703,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,105.0,,,,77.99,,3,Obtuse,02:50:54.639389,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,89.95,,3,Acute,02:50:54.639389,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,101.0,Top,Down,Vertical-Down,99.19,69.2,3,Obtuse,02:50:54.639389,1.0,4.0,2,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,82.65,,3,Acute,02:50:53.570130,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,Side,Right,Horizontal-Right,92.44,58.45,3,Acute,02:50:53.570130,2.0,2.0,1,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,93.0,Side,Right,Horizontal-Right,99.38,59.26,3,Right,02:50:53.570130,2.0,2.0,1,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,121.0,,,,85.04,,3,Obtuse,02:50:52.499889,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,92.38,,3,Acute,02:50:52.499889,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,85.0,Top,Down,Vertical-Down,99.52,80.82,3,,02:50:52.499889,1.0,4.0,2,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,124.0,,,,63.79,,3,Obtuse,02:50:51.425229,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,89.53,,3,Acute,02:50:51.425229,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,92.0,Top,Down,Vertical-Down,99.45,67.39,3,Right,02:50:51.425229,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,112.0,,,,73.9,,3,Obtuse,02:50:50.361826,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,,,,88.97,65.6,3,Acute,02:50:50.361826,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,86.0,Side,Left,Horizontal-Left,99.06,70.37,3,Right,02:50:50.361826,2.0,1.0,0,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,103.0,,,,79.92,,3,Obtuse,02:50:49.282120,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,93.91,,3,Acute,02:50:49.282120,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,96.0,Top,Down,Vertical-Down,99.38,81.68,3,Right,02:50:49.282120,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,108.0,,,,78.21,,3,Obtuse,02:50:48.204294,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,78.0,Side,Right,Horizontal-Right,90.27,60.31,3,Acute,02:50:48.204294,2.0,2.0,1,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,63.0,Top,Down,Vertical-Down,99.36,60.87,3,Acute,02:50:48.204294,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,118.0,,,,76.86,,3,Obtuse,02:50:47.137536,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,92.26,,3,Acute,02:50:47.137536,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,82.0,Top,Down,Vertical-Down,99.39,61.7,3,Acute,02:50:47.137536,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,113.0,,,,74.68,,3,Obtuse,02:50:46.061122,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,77.0,,,,94.85,,3,Acute,02:50:46.061122,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,118.0,Side,Left,Horizontal-Left,99.36,79.1,3,Obtuse,02:50:46.061122,2.0,1.0,0,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,107.0,,,,64.66,,3,Obtuse,02:50:44.973453,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,76.0,,,,88.19,,3,Acute,02:50:44.973453,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,93.0,Top,Down,Vertical-Down,99.28,78.39,3,Right,02:50:44.973453,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,113.0,,,,85.38,,3,Obtuse,02:50:43.900038,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,75.0,,,,94.54,,3,Acute,02:50:43.900038,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,94.0,,,,99.22,71.96,3,Right,02:50:43.900038,,,3,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,,Side,Left,Horizontal-Left,,50.87,2,,02:50:42.816065,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,35.0,Side,Left,Horizontal-Left,89.18,72.83,2,,02:50:42.816065,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,37.0,Side,Left,Horizontal-Left,71.49,58.02,1,,02:50:41.781524,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,77.18,,3,Acute,02:50:40.709222,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,105.0,,,,89.08,,3,Obtuse,02:50:40.709222,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,103.0,Top,Down,Vertical-Down,99.19,73.92,3,Obtuse,02:50:40.709222,1.0,4.0,2,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,77.94,,3,Acute,02:50:39.643608,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,106.0,,,,88.59,,3,Obtuse,02:50:39.643608,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,91.0,Top,Down,Vertical-Down,99.4,70.03,3,Right,02:50:39.643608,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,89.69,,3,Acute,02:50:38.564138,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,99.0,,,,90.55,,3,Right,02:50:38.564138,,,3,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,88.0,Top,Down,Vertical-Down,99.34,66.02,3,Right,02:50:38.564138,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,76.0,,,,89.67,,3,Acute,02:50:37.476824,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,118.0,,,,91.06,,3,Obtuse,02:50:37.476824,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,86.0,Top,Down,Vertical-Down,99.31,80.19,3,Right,02:50:37.476824,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,76.83,,3,Acute,02:50:36.416669,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,106.0,,,,85.21,,3,Obtuse,02:50:36.416669,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,92.0,Top,Down,Vertical-Down,99.33,74.4,3,Right,02:50:36.416669,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,77.86,,3,Acute,02:50:35.353561,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,115.0,,,,90.53,,3,Obtuse,02:50:35.353561,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,83.0,Top,Down,Vertical-Down,99.39,78.82,3,Acute,02:50:35.353561,1.0,4.0,2,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,89.1,,3,Acute,02:50:34.265144,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,115.0,,,,93.83,,3,Obtuse,02:50:34.265144,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,87.0,Top,Down,Vertical-Down,99.2,77.28,3,Right,02:50:34.265144,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,85.34,,3,Acute,02:50:33.209115,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,114.0,,,,92.13,,3,Obtuse,02:50:33.209115,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,99.0,Top,Down,Vertical-Down,99.48,71.58,3,Right,02:50:33.209115,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,76.0,,,,81.88,,3,Acute,02:50:32.126154,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,117.0,,,,93.07,,3,Obtuse,02:50:32.126154,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,89.0,Top,Down,Vertical-Down,99.22,70.02,3,Right,02:50:32.126154,1.0,4.0,2,2.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,76.0,,,,73.47,,3,Acute,02:50:31.044107,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,107.0,,,,87.14,,3,Obtuse,02:50:31.044107,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,58.0,Side,Right,Horizontal-Right,99.23,54.15,3,Acute,02:50:31.044107,2.0,2.0,1,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
3,77.0,,,,85.43,,3,Acute,02:50:29.949288,,,3,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,114.0,,,,93.26,,3,Obtuse,02:50:29.949288,,,3,1.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,82.0,Side,Left,Horizontal-Left,99.22,70.02,3,Acute,02:50:29.949288,2.0,1.0,0,4.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,36.0,,,,88.85,63.2,1,,02:50:28.924868,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,36.0,,,,92.43,72.57,1,,02:50:27.895728,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,36.0,Side,Left,Horizontal-Left,56.66,74.42,1,,02:50:26.863953,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,38.0,Side,Right,Horizontal-Right,83.44,74.29,1,,02:50:25.838193,2.0,2.0,1,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,,Side,Left,Horizontal-Left,,64.25,2,,02:50:24.786020,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,36.0,Side,Left,Horizontal-Left,77.39,65.26,2,,02:50:24.786020,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,,Side,Right,Horizontal-Right,,54.9,2,,02:50:23.737931,2.0,2.0,1,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,,Side,Right,Horizontal-Right,,62.11,2,,02:50:23.737931,2.0,2.0,1,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,,Side,Left,Horizontal-Left,,75.64,1,,02:50:22.714103,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,37.0,Side,Right,Horizontal-Right,84.54,77.42,1,,02:50:21.690078,2.0,2.0,1,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,,Side,Left,Horizontal-Left,,69.07,1,,02:50:20.666015,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,,Side,Left,Horizontal-Left,,62.22,1,,02:50:19.641237,2.0,1.0,0,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,38.0,Side,Right,Horizontal-Right,57.82,71.35,1,,02:50:18.599583,2.0,2.0,1,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,39.0,Side,Right,Horizontal-Right,85.63,70.75,1,,02:50:17.566125,2.0,2.0,1,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
2,,,,,,54.21,2,,02:50:16.513166,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,38.0,Side,Right,Horizontal-Right,93.38,67.7,2,,02:50:16.513166,2.0,2.0,1,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,38.0,,,,89.39,,1,,02:50:15.495171,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,36.0,,,,71.26,,1,,02:50:14.462114,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,41.0,,,,90.2,,1,Straight,02:50:13.438130,,,3,3.0,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,38.0,,,,60.77,,1,,02:50:12.411766,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,34.0,,,,81.41,,1,,02:50:11.383151,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,36.0,,,,88.73,,1,,02:50:10.359876,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,36.0,,,,94.33,,1,,02:50:09.337522,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,36.0,,,,84.29,,1,,02:50:08.310102,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,38.0,,,,91.31,,1,,02:50:07.280493,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,35.0,,,,51.5,,1,,02:50:06.253005,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,38.0,,,,85.47,,1,,02:50:05.225228,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,37.0,Side,Right,Horizontal-Right,70.84,53.93,1,,02:50:04.202091,2.0,2.0,1,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,39.0,,,,86.37,,1,,02:50:03.162115,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
1,,,,,,67.02,1,,02:50:02.046414,,,3,,98,1,4,1,14,2,80,2,0,0,0,4,129,3,0,0,0,1
